t(s), a, T (MeV), Tnu (MeV), photons, baryons, rho_{{nu}_{vs}}, drho_{{nu}_{vs}}, phi (GeV^4), rho_vs(MeV^4), sigma_rad (MeV^4), Y(n), Y(p), Y(2H), Y(3H), Y(3He), Y(4He), Y(6Li), Y(7Li), Y(7Be), eta
3.96025e-03,1.21491e-10,9.90388e+00,9.77269e+00,6.33039e-09,5.82614e-16,1.57661e-08,6.44979e-06,0.00000e+00,7.82057e+03,1.67610e-17,7.33936e-01,2.66064e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64319e-09
3.96039e-03,1.21492e-10,9.90378e+00,9.77258e+00,6.33013e-09,5.82595e-16,1.57654e-08,6.44958e-06,0.00000e+00,7.82028e+03,1.67605e-17,6.75703e-01,3.24297e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64319e-09
3.96062e-03,1.21494e-10,9.90363e+00,9.77242e+00,6.32974e-09,5.82567e-16,1.57644e-08,6.44927e-06,0.00000e+00,7.81984e+03,1.67599e-17,6.12309e-01,3.87691e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64318e-09
3.96095e-03,1.21497e-10,9.90340e+00,9.77219e+00,6.32916e-09,5.82524e-16,1.57628e-08,6.44881e-06,0.00000e+00,7.81919e+03,1.67588e-17,5.53781e-01,4.46219e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64317e-09
3.96145e-03,1.21502e-10,9.90306e+00,9.77183e+00,6.32828e-09,5.82461e-16,1.57606e-08,6.44810e-06,0.00000e+00,7.81821e+03,1.67573e-17,5.11666e-01,4.88334e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64316e-09
3.96220e-03,1.21508e-10,9.90255e+00,9.77130e+00,6.32697e-09,5.82365e-16,1.57571e-08,6.44705e-06,0.00000e+00,7.81673e+03,1.67549e-17,4.91067e-01,5.08933e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64314e-09
3.96332e-03,1.21518e-10,9.90178e+00,9.77050e+00,6.32500e-09,5.82222e-16,1.57520e-08,6.44548e-06,0.00000e+00,7.81453e+03,1.67515e-17,4.88692e-01,5.11308e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64310e-09
3.96500e-03,1.21533e-10,9.90062e+00,9.76930e+00,6.32205e-09,5.82008e-16,1.57442e-08,6.44311e-06,0.00000e+00,7.81122e+03,1.67462e-17,5.14081e-01,4.85919e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64306e-09
3.96655e-03,1.21547e-10,9.89956e+00,9.76820e+00,6.31935e-09,5.81812e-16,1.57371e-08,6.44095e-06,0.00000e+00,7.80819e+03,1.67414e-17,5.50617e-01,4.49383e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64301e-09
3.96735e-03,1.21554e-10,9.89901e+00,9.76763e+00,6.31795e-09,5.81710e-16,1.57335e-08,6.43983e-06,0.00000e+00,7.80662e+03,1.67389e-17,5.14098e-01,4.85902e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64299e-09
3.96855e-03,1.21565e-10,9.89819e+00,9.76677e+00,6.31585e-09,5.81557e-16,1.57280e-08,6.43814e-06,0.00000e+00,7.80426e+03,1.67352e-17,5.15236e-01,4.84764e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64295e-09
3.97005e-03,1.21578e-10,9.89716e+00,9.76570e+00,6.31322e-09,5.81366e-16,1.57211e-08,6.43604e-06,0.00000e+00,7.80131e+03,1.67306e-17,5.47489e-01,4.52511e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64291e-09
3.97089e-03,1.21585e-10,9.89658e+00,9.76511e+00,6.31175e-09,5.81259e-16,1.57172e-08,6.43486e-06,0.00000e+00,7.79967e+03,1.67279e-17,5.14241e-01,4.85759e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64289e-09
3.97215e-03,1.21596e-10,9.89572e+00,9.76421e+00,6.30955e-09,5.81100e-16,1.57115e-08,6.43310e-06,0.00000e+00,7.79720e+03,1.67240e-17,5.20071e-01,4.79929e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64285e-09
3.97351e-03,1.21608e-10,9.89480e+00,9.76325e+00,6.30719e-09,5.80928e-16,1.57053e-08,6.43121e-06,0.00000e+00,7.79455e+03,1.67199e-17,5.36670e-01,4.63330e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64281e-09
3.97450e-03,1.21617e-10,9.89412e+00,9.76254e+00,6.30545e-09,5.80802e-16,1.57007e-08,6.42982e-06,0.00000e+00,7.79260e+03,1.67168e-17,5.17646e-01,4.82354e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64278e-09
3.97593e-03,1.21630e-10,9.89314e+00,9.76153e+00,6.30297e-09,5.80621e-16,1.56942e-08,6.42782e-06,0.00000e+00,7.78981e+03,1.67124e-17,5.41661e-01,4.58339e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64274e-09
3.97685e-03,1.21638e-10,9.89251e+00,9.76087e+00,6.30136e-09,5.80504e-16,1.56900e-08,6.42654e-06,0.00000e+00,7.78802e+03,1.67095e-17,5.15441e-01,4.84559e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64272e-09
3.97823e-03,1.21650e-10,9.89157e+00,9.75989e+00,6.29897e-09,5.80330e-16,1.56837e-08,6.42462e-06,0.00000e+00,7.78532e+03,1.67052e-17,5.32814e-01,4.67186e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64268e-09
3.97929e-03,1.21660e-10,9.89084e+00,9.75914e+00,6.29711e-09,5.80195e-16,1.56789e-08,6.42313e-06,0.00000e+00,7.78324e+03,1.67020e-17,5.20225e-01,4.79775e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64264e-09
3.98064e-03,1.21672e-10,9.88992e+00,9.75818e+00,6.29476e-09,5.80024e-16,1.56727e-08,6.42124e-06,0.00000e+00,7.78060e+03,1.66978e-17,5.36337e-01,4.63663e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64261e-09
3.98164e-03,1.21680e-10,9.88923e+00,9.75747e+00,6.29302e-09,5.79897e-16,1.56681e-08,6.41985e-06,0.00000e+00,7.77865e+03,1.66947e-17,5.17814e-01,4.82186e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64258e-09
3.98307e-03,1.21693e-10,9.88826e+00,9.75645e+00,6.29054e-09,5.79717e-16,1.56616e-08,6.41786e-06,0.00000e+00,7.77587e+03,1.66903e-17,5.41243e-01,4.58757e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64254e-09
3.98400e-03,1.21701e-10,9.88763e+00,9.75580e+00,6.28893e-09,5.79600e-16,1.56574e-08,6.41657e-06,0.00000e+00,7.77406e+03,1.66874e-17,5.15561e-01,4.84439e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64251e-09
3.98539e-03,1.21714e-10,9.88668e+00,9.75481e+00,6.28652e-09,5.79424e-16,1.56511e-08,6.41464e-06,0.00000e+00,7.77135e+03,1.66831e-17,5.33918e-01,4.66082e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64247e-09
3.98643e-03,1.21723e-10,9.88596e+00,9.75407e+00,6.28470e-09,5.79292e-16,1.56463e-08,6.41318e-06,0.00000e+00,7.76931e+03,1.66799e-17,5.19368e-01,4.80632e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64244e-09
3.98781e-03,1.21735e-10,9.88502e+00,9.75309e+00,6.28231e-09,5.79118e-16,1.56401e-08,6.41126e-06,0.00000e+00,7.76662e+03,1.66756e-17,5.37958e-01,4.62042e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64240e-09
3.98879e-03,1.21744e-10,9.88435e+00,9.75240e+00,6.28061e-09,5.78994e-16,1.56356e-08,6.40990e-06,0.00000e+00,7.76472e+03,1.66726e-17,5.16919e-01,4.83081e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64237e-09
3.99025e-03,1.21757e-10,9.88336e+00,9.75137e+00,6.27808e-09,5.78810e-16,1.56290e-08,6.40788e-06,0.00000e+00,7.76189e+03,1.66681e-17,5.43219e-01,4.56781e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64233e-09
3.99115e-03,1.21765e-10,9.88275e+00,9.75073e+00,6.27652e-09,5.78697e-16,1.56249e-08,6.40662e-06,0.00000e+00,7.76013e+03,1.66654e-17,5.14949e-01,4.85051e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64230e-09
3.99250e-03,1.21776e-10,9.88183e+00,9.74977e+00,6.27419e-09,5.78527e-16,1.56188e-08,6.40475e-06,0.00000e+00,7.75751e+03,1.66612e-17,5.28723e-01,4.71277e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64226e-09
3.99365e-03,1.21787e-10,9.88104e+00,9.74896e+00,6.27220e-09,5.78382e-16,1.56136e-08,6.40315e-06,0.00000e+00,7.75527e+03,1.66577e-17,5.23953e-01,4.76047e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64223e-09
3.99491e-03,1.21798e-10,9.88019e+00,9.74807e+00,6.27002e-09,5.78223e-16,1.56079e-08,6.40141e-06,0.00000e+00,7.75283e+03,1.66538e-17,5.29999e-01,4.70001e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64220e-09
3.99603e-03,1.21808e-10,9.87942e+00,9.74727e+00,6.26808e-09,5.78082e-16,1.56028e-08,6.39985e-06,0.00000e+00,7.75065e+03,1.66503e-17,5.22639e-01,4.77361e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64216e-09
3.99732e-03,1.21819e-10,9.87854e+00,9.74636e+00,6.26584e-09,5.77919e-16,1.55969e-08,6.39806e-06,0.00000e+00,7.74814e+03,1.66463e-17,5.32022e-01,4.67978e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64213e-09
3.99841e-03,1.21829e-10,9.87780e+00,9.74559e+00,6.26397e-09,5.77783e-16,1.55920e-08,6.39655e-06,0.00000e+00,7.74603e+03,1.66430e-17,5.20799e-01,4.79201e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64209e-09
3.99975e-03,1.21841e-10,9.87689e+00,9.74464e+00,6.26165e-09,5.77614e-16,1.55859e-08,6.39469e-06,0.00000e+00,7.74343e+03,1.66389e-17,5.35164e-01,4.64836e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64206e-09
4.00078e-03,1.21850e-10,9.87619e+00,9.74391e+00,6.25987e-09,5.77484e-16,1.55813e-08,6.39327e-06,0.00000e+00,7.74143e+03,1.66357e-17,5.18472e-01,4.81528e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64203e-09
4.00220e-03,1.21862e-10,9.87522e+00,9.74291e+00,6.25744e-09,5.77307e-16,1.55749e-08,6.39131e-06,0.00000e+00,7.73869e+03,1.66314e-17,5.39707e-01,4.60293e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64199e-09
4.00315e-03,1.21871e-10,9.87458e+00,9.74224e+00,6.25579e-09,5.77187e-16,1.55706e-08,6.38999e-06,0.00000e+00,7.73685e+03,1.66284e-17,5.16085e-01,4.83915e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64196e-09
4.00458e-03,1.21883e-10,9.87360e+00,9.74122e+00,6.25332e-09,5.77007e-16,1.55641e-08,6.38801e-06,0.00000e+00,7.73407e+03,1.66240e-17,5.38353e-01,4.61647e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64192e-09
4.00556e-03,1.21892e-10,9.87294e+00,9.74053e+00,6.25164e-09,5.76885e-16,1.55597e-08,6.38666e-06,0.00000e+00,7.73218e+03,1.66210e-17,5.16677e-01,4.83323e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64189e-09
4.00703e-03,1.21905e-10,9.87194e+00,9.73950e+00,6.24912e-09,5.76701e-16,1.55531e-08,6.38464e-06,0.00000e+00,7.72935e+03,1.66165e-17,5.42862e-01,4.57138e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64185e-09
4.00794e-03,1.21913e-10,9.87132e+00,9.73886e+00,6.24755e-09,5.76587e-16,1.55490e-08,6.38338e-06,0.00000e+00,7.72759e+03,1.66138e-17,5.15001e-01,4.84999e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64182e-09
4.00930e-03,1.21925e-10,9.87040e+00,9.73789e+00,6.24521e-09,5.76416e-16,1.55428e-08,6.38150e-06,0.00000e+00,7.72495e+03,1.66096e-17,5.29482e-01,4.70518e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64178e-09
4.01044e-03,1.21935e-10,9.86962e+00,9.73709e+00,6.24325e-09,5.76273e-16,1.55377e-08,6.37993e-06,0.00000e+00,7.72275e+03,1.66061e-17,5.23095e-01,4.76905e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64175e-09
4.01173e-03,1.21946e-10,9.86875e+00,9.73618e+00,6.24104e-09,5.76112e-16,1.55319e-08,6.37815e-06,0.00000e+00,7.72027e+03,1.66021e-17,5.31223e-01,4.68777e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64171e-09
4.01283e-03,1.21956e-10,9.86800e+00,9.73540e+00,6.23914e-09,5.75974e-16,1.55270e-08,6.37663e-06,0.00000e+00,7.71813e+03,1.65988e-17,5.21435e-01,4.78565e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64168e-09
4.01417e-03,1.21968e-10,9.86709e+00,9.73446e+00,6.23685e-09,5.75807e-16,1.55210e-08,6.37480e-06,0.00000e+00,7.71556e+03,1.65947e-17,5.33953e-01,4.66047e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64164e-09
4.01522e-03,1.21977e-10,9.86638e+00,9.73372e+00,6.23505e-09,5.75675e-16,1.55162e-08,6.37334e-06,0.00000e+00,7.71353e+03,1.65914e-17,5.19245e-01,4.80755e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64161e-09
4.01662e-03,1.21990e-10,9.86543e+00,9.73274e+00,6.23265e-09,5.75501e-16,1.55100e-08,6.37142e-06,0.00000e+00,7.71084e+03,1.65872e-17,5.38031e-01,4.61969e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64157e-09
4.01760e-03,1.21998e-10,9.86476e+00,9.73204e+00,6.23096e-09,5.75377e-16,1.55055e-08,6.37007e-06,0.00000e+00,7.70894e+03,1.65842e-17,5.16797e-01,4.83203e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64154e-09
4.01908e-03,1.22011e-10,9.86377e+00,9.73100e+00,6.22844e-09,5.75194e-16,1.54989e-08,6.36804e-06,0.00000e+00,7.70611e+03,1.65797e-17,5.43313e-01,4.56687e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64150e-09
4.01998e-03,1.22019e-10,9.86315e+00,9.73036e+00,6.22689e-09,5.75080e-16,1.54949e-08,6.36680e-06,0.00000e+00,7.70436e+03,1.65769e-17,5.14853e-01,4.85147e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64147e-09
4.02134e-03,1.22031e-10,9.86223e+00,9.72941e+00,6.22456e-09,5.74910e-16,1.54888e-08,6.36493e-06,0.00000e+00,7.70174e+03,1.65727e-17,5.28310e-01,4.71690e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64143e-09
4.02251e-03,1.22042e-10,9.86144e+00,9.72858e+00,6.22256e-09,5.74765e-16,1.54835e-08,6.36332e-06,0.00000e+00,7.69949e+03,1.65692e-17,5.24281e-01,4.75719e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64140e-09
4.02378e-03,1.22053e-10,9.86058e+00,9.72770e+00,6.22041e-09,5.74607e-16,1.54779e-08,6.36159e-06,0.00000e+00,7.69707e+03,1.65653e-17,5.29377e-01,4.70623e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64136e-09
4.02492e-03,1.22063e-10,9.85981e+00,9.72689e+00,6.21845e-09,5.74465e-16,1.54727e-08,6.36002e-06,0.00000e+00,7.69487e+03,1.65618e-17,5.23144e-01,4.76856e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64133e-09
4.02621e-03,1.22074e-10,9.85893e+00,9.72598e+00,6.21624e-09,5.74304e-16,1.54670e-08,6.35825e-06,0.00000e+00,7.69239e+03,1.65579e-17,5.31073e-01,4.68927e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64129e-09
4.02733e-03,1.22084e-10,9.85818e+00,9.72520e+00,6.21434e-09,5.74165e-16,1.54620e-08,6.35672e-06,0.00000e+00,7.69025e+03,1.65545e-17,5.21514e-01,4.78486e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64126e-09
4.02866e-03,1.22096e-10,9.85728e+00,9.72426e+00,6.21207e-09,5.73999e-16,1.54560e-08,6.35489e-06,0.00000e+00,7.68769e+03,1.65504e-17,5.33736e-01,4.66264e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64122e-09
4.02973e-03,1.22105e-10,9.85656e+00,9.72351e+00,6.21025e-09,5.73867e-16,1.54513e-08,6.35344e-06,0.00000e+00,7.68565e+03,1.65472e-17,5.19351e-01,4.80649e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64119e-09
4.03113e-03,1.22118e-10,9.85561e+00,9.72253e+00,6.20787e-09,5.73693e-16,1.54450e-08,6.35152e-06,0.00000e+00,7.68297e+03,1.65429e-17,5.37733e-01,4.62267e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64115e-09
4.03212e-03,1.22126e-10,9.85494e+00,9.72183e+00,6.20618e-09,5.73569e-16,1.54406e-08,6.35016e-06,0.00000e+00,7.68106e+03,1.65399e-17,5.16902e-01,4.83098e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64112e-09
4.03360e-03,1.22139e-10,9.85394e+00,9.72079e+00,6.20366e-09,5.73386e-16,1.54340e-08,6.34814e-06,0.00000e+00,7.67823e+03,1.65354e-17,5.42973e-01,4.57027e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64108e-09
4.03451e-03,1.22147e-10,9.85332e+00,9.72015e+00,6.20211e-09,5.73272e-16,1.54299e-08,6.34689e-06,0.00000e+00,7.67648e+03,1.65326e-17,5.14904e-01,4.85096e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64105e-09
4.03589e-03,1.22160e-10,9.85239e+00,9.71919e+00,6.19977e-09,5.73101e-16,1.54238e-08,6.34501e-06,0.00000e+00,7.67385e+03,1.65284e-17,5.29031e-01,4.70969e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64101e-09
4.03705e-03,1.22170e-10,9.85161e+00,9.71837e+00,6.19780e-09,5.72958e-16,1.54187e-08,6.34343e-06,0.00000e+00,7.67163e+03,1.65249e-17,5.23451e-01,4.76549e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64098e-09
4.03834e-03,1.22181e-10,9.85074e+00,9.71747e+00,6.19561e-09,5.72798e-16,1.54129e-08,6.34167e-06,0.00000e+00,7.66917e+03,1.65210e-17,5.30538e-01,4.69462e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64094e-09
4.03946e-03,1.22191e-10,9.84998e+00,9.71668e+00,6.19370e-09,5.72658e-16,1.54079e-08,6.34014e-06,0.00000e+00,7.66702e+03,1.65175e-17,5.21956e-01,4.78044e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64091e-09
4.04079e-03,1.22203e-10,9.84908e+00,9.71575e+00,6.19144e-09,5.72493e-16,1.54020e-08,6.33832e-06,0.00000e+00,7.66448e+03,1.65135e-17,5.32917e-01,4.67083e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64087e-09
4.04187e-03,1.22212e-10,9.84835e+00,9.71499e+00,6.18961e-09,5.72359e-16,1.53972e-08,6.33685e-06,0.00000e+00,7.66241e+03,1.65102e-17,5.19923e-01,4.80077e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64084e-09
4.04326e-03,1.22224e-10,9.84742e+00,9.71402e+00,6.18726e-09,5.72188e-16,1.53910e-08,6.33496e-06,0.00000e+00,7.65977e+03,1.65060e-17,5.36550e-01,4.63450e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64080e-09
4.04428e-03,1.22233e-10,9.84673e+00,9.71330e+00,6.18553e-09,5.72062e-16,1.53865e-08,6.33357e-06,0.00000e+00,7.65782e+03,1.65029e-17,5.17496e-01,4.82504e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64077e-09
4.04574e-03,1.22246e-10,9.84575e+00,9.71228e+00,6.18306e-09,5.71881e-16,1.53800e-08,6.33158e-06,0.00000e+00,7.65504e+03,1.64985e-17,5.41546e-01,4.58454e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64073e-09
4.04668e-03,1.22255e-10,9.84511e+00,9.71162e+00,6.18146e-09,5.71764e-16,1.53759e-08,6.33030e-06,0.00000e+00,7.65324e+03,1.64956e-17,5.15292e-01,4.84708e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64070e-09
4.04809e-03,1.22267e-10,9.84416e+00,9.71063e+00,6.17908e-09,5.71590e-16,1.53696e-08,6.32839e-06,0.00000e+00,7.65056e+03,1.64914e-17,5.32623e-01,4.67377e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64066e-09
4.04918e-03,1.22277e-10,9.84343e+00,9.70987e+00,6.17723e-09,5.71455e-16,1.53648e-08,6.32690e-06,0.00000e+00,7.64848e+03,1.64881e-17,5.20127e-01,4.79873e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64063e-09
4.05057e-03,1.22289e-10,9.84250e+00,9.70890e+00,6.17490e-09,5.71285e-16,1.53587e-08,6.32502e-06,0.00000e+00,7.64585e+03,1.64839e-17,5.36120e-01,4.63880e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64059e-09
4.05160e-03,1.22298e-10,9.84181e+00,9.70818e+00,6.17316e-09,5.71158e-16,1.53541e-08,6.32363e-06,0.00000e+00,7.64389e+03,1.64807e-17,5.17720e-01,4.82280e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64056e-09
4.05306e-03,1.22311e-10,9.84082e+00,9.70716e+00,6.17070e-09,5.70978e-16,1.53477e-08,6.32165e-06,0.00000e+00,7.64112e+03,1.64763e-17,5.41004e-01,4.58996e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64052e-09
4.05401e-03,1.22319e-10,9.84018e+00,9.70650e+00,6.16909e-09,5.70861e-16,1.53435e-08,6.32036e-06,0.00000e+00,7.63931e+03,1.64735e-17,5.15455e-01,4.84545e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.64049e-09
