t(s), a, T (MeV), Tnu (MeV), photons, baryons, rho_{nu}, drho_{nu}, phi (GeV^4), rho_vs(GeV^4), sigma_rad (GeV^4), Y(n), Y(p), Y(2H), Y(3H), Y(3He), Y(4He), Y(6Li), Y(7Li), Y(7Be), eta
1.57438e-01,1.17323e-10,1.58564e+00,1.58394e+00,4.15937e-12,7.41011e-19,1.10384e-11,2.78757e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.19210e-01,6.80790e-01,4.08874e-13,9.03155e-25,1.19102e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.19172e-10
1.63329e-01,1.18490e-10,1.57002e+00,1.56827e+00,3.99789e-12,7.19225e-19,1.06080e-11,2.70566e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.17865e-01,6.82135e-01,4.07534e-13,9.18419e-25,1.21285e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.19055e-10
1.69339e-01,1.19669e-10,1.55456e+00,1.55276e+00,3.84267e-12,6.98077e-19,1.01944e-11,2.62615e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.16518e-01,6.83482e-01,4.06244e-13,9.34384e-25,1.23563e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.18936e-10
1.75471e-01,1.20859e-10,1.53924e+00,1.53740e+00,3.69348e-12,6.77550e-19,9.79692e-12,2.54896e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.15169e-01,6.84831e-01,4.05003e-13,9.51083e-25,1.25942e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.18814e-10
1.81726e-01,1.22062e-10,1.52408e+00,1.52218e+00,3.55008e-12,6.57624e-19,9.41487e-12,2.47404e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.13818e-01,6.86182e-01,4.03813e-13,9.68550e-25,1.28425e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.18690e-10
1.88107e-01,1.23276e-10,1.50907e+00,1.50712e+00,3.41226e-12,6.38282e-19,9.04768e-12,2.40132e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.12467e-01,6.87533e-01,4.02672e-13,9.86824e-25,1.31018e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.18563e-10
1.94617e-01,1.24503e-10,1.49420e+00,1.49220e+00,3.27978e-12,6.19507e-19,8.69478e-12,2.33072e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.11114e-01,6.88886e-01,4.01581e-13,1.00594e-24,1.33726e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.18435e-10
2.01258e-01,1.25742e-10,1.47948e+00,1.47743e+00,3.15244e-12,6.01283e-19,8.35561e-12,2.26220e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.09760e-01,6.90240e-01,4.00540e-13,1.02595e-24,1.36554e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.18303e-10
2.08034e-01,1.26994e-10,1.46491e+00,1.46281e+00,3.03005e-12,5.83593e-19,8.02964e-12,2.19568e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.08405e-01,6.91595e-01,3.99551e-13,1.04688e-24,1.39509e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.18169e-10
2.14946e-01,1.28258e-10,1.45048e+00,1.44833e+00,2.91242e-12,5.66421e-19,7.71635e-12,2.13111e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.07050e-01,6.92950e-01,3.98612e-13,1.06880e-24,1.42597e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.18032e-10
2.21997e-01,1.29535e-10,1.43619e+00,1.43399e+00,2.79934e-12,5.49753e-19,7.41525e-12,2.06843e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.05695e-01,6.94305e-01,3.97724e-13,1.09174e-24,1.45824e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.17893e-10
2.29191e-01,1.30825e-10,1.42204e+00,1.41979e+00,2.69066e-12,5.33574e-19,7.12587e-12,2.00759e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.04339e-01,6.95661e-01,3.96888e-13,1.11576e-24,1.49197e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.17751e-10
2.36531e-01,1.32128e-10,1.40804e+00,1.40573e+00,2.58620e-12,5.17869e-19,6.84775e-12,1.94853e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.02984e-01,6.97016e-01,3.96103e-13,1.14092e-24,1.52724e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.17606e-10
2.44018e-01,1.33444e-10,1.39417e+00,1.39180e+00,2.48580e-12,5.02625e-19,6.58046e-12,1.89121e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.01628e-01,6.98372e-01,3.95371e-13,1.16728e-24,1.56413e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.17459e-10
2.51657e-01,1.34773e-10,1.38043e+00,1.37801e+00,2.38929e-12,4.87828e-19,6.32357e-12,1.83556e-08,0.00000e+00,0.00000e+00,0.00000e+00,3.00274e-01,6.99726e-01,3.94691e-13,1.19491e-24,1.60273e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.17308e-10
2.59450e-01,1.36116e-10,1.36683e+00,1.36436e+00,2.29653e-12,4.73464e-19,6.07668e-12,1.78154e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.98920e-01,7.01080e-01,3.94065e-13,1.22386e-24,1.64312e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.17155e-10
2.67401e-01,1.37472e-10,1.35337e+00,1.35084e+00,2.20737e-12,4.59522e-19,5.83940e-12,1.72911e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.97567e-01,7.02433e-01,3.93491e-13,1.25422e-24,1.68540e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.16998e-10
2.75513e-01,1.38842e-10,1.34004e+00,1.33746e+00,2.12167e-12,4.45989e-19,5.61136e-12,1.67821e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.96215e-01,7.03785e-01,3.92972e-13,1.28606e-24,1.72968e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.16839e-10
2.83788e-01,1.40225e-10,1.32684e+00,1.32420e+00,2.03930e-12,4.32853e-19,5.39219e-12,1.62881e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.94864e-01,7.05136e-01,3.92507e-13,1.31946e-24,1.77605e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.16676e-10
2.92231e-01,1.41623e-10,1.31377e+00,1.31108e+00,1.96013e-12,4.20102e-19,5.18157e-12,1.58086e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.93515e-01,7.06485e-01,3.92097e-13,1.35452e-24,1.82465e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.16510e-10
3.00845e-01,1.43035e-10,1.30083e+00,1.29808e+00,1.88403e-12,4.07725e-19,4.97914e-12,1.53431e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.92168e-01,7.07832e-01,3.91743e-13,1.39133e-24,1.87559e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.16341e-10
3.09633e-01,1.44461e-10,1.28801e+00,1.28521e+00,1.81089e-12,3.95711e-19,4.78459e-12,1.48912e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.90823e-01,7.09177e-01,3.91445e-13,1.42999e-24,1.92900e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.16169e-10
3.18599e-01,1.45901e-10,1.27533e+00,1.27247e+00,1.74058e-12,3.84049e-19,4.59762e-12,1.44526e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.89479e-01,7.10521e-01,3.91203e-13,1.47061e-24,1.98502e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.15993e-10
3.27746e-01,1.47356e-10,1.26277e+00,1.25985e+00,1.67301e-12,3.72730e-19,4.41793e-12,1.40269e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.88139e-01,7.11861e-01,3.91019e-13,1.51330e-24,2.04381e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.15814e-10
3.37079e-01,1.48826e-10,1.25033e+00,1.24735e+00,1.60806e-12,3.61743e-19,4.24524e-12,1.36136e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.86800e-01,7.13200e-01,3.90893e-13,1.55819e-24,2.10553e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.15632e-10
3.46601e-01,1.50311e-10,1.23801e+00,1.23498e+00,1.54563e-12,3.51078e-19,4.07928e-12,1.32125e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.85465e-01,7.14535e-01,3.90826e-13,1.60542e-24,2.17034e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.15446e-10
3.56315e-01,1.51810e-10,1.22582e+00,1.22273e+00,1.48563e-12,3.40726e-19,3.91978e-12,1.28231e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.84132e-01,7.15868e-01,3.90818e-13,1.65512e-24,2.23843e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.15256e-10
3.66227e-01,1.53325e-10,1.21374e+00,1.21059e+00,1.42795e-12,3.30678e-19,3.76650e-12,1.24452e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.82802e-01,7.17198e-01,3.90871e-13,1.70744e-24,2.31001e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.15063e-10
3.76339e-01,1.54855e-10,1.20179e+00,1.19858e+00,1.37251e-12,3.20924e-19,3.61919e-12,1.20783e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.81476e-01,7.18524e-01,3.90985e-13,1.76257e-24,2.38526e-24,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.14865e-10
3.86656e-01,1.56401e-10,1.18995e+00,1.18668e+00,1.31923e-12,3.11457e-19,3.47762e-12,1.17222e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.80153e-01,7.19847e-01,3.91161e-13,1.82066e-24,2.46444e-24,1.11527e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.14664e-10
3.97183e-01,1.57962e-10,1.17823e+00,1.17490e+00,1.26801e-12,3.02268e-19,3.34156e-12,1.13765e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.78834e-01,7.21166e-01,3.91400e-13,1.88191e-24,2.54776e-24,1.40070e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.14460e-10
4.07923e-01,1.59539e-10,1.16662e+00,1.16323e+00,1.21879e-12,2.93348e-19,3.21081e-12,1.10410e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.77519e-01,7.22481e-01,3.91703e-13,1.94652e-24,2.63550e-24,1.76228e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.14251e-10
4.18881e-01,1.61132e-10,1.15513e+00,1.15168e+00,1.17147e-12,2.84690e-19,3.08515e-12,1.07153e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.76208e-01,7.23792e-01,3.92071e-13,2.01471e-24,2.72793e-24,2.13665e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.14038e-10
4.30062e-01,1.62742e-10,1.14375e+00,1.14024e+00,1.12599e-12,2.76287e-19,2.96439e-12,1.03992e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.74901e-01,7.25099e-01,3.92505e-13,2.08673e-24,2.82534e-24,2.55472e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.13821e-10
4.41469e-01,1.64368e-10,1.13249e+00,1.12892e+00,1.08228e-12,2.68130e-19,2.84834e-12,1.00923e-08,0.00000e+00,0.00000e+00,0.00000e+00,2.73599e-01,7.26401e-01,3.93006e-13,2.16281e-24,2.92807e-24,3.08252e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.13600e-10
4.53109e-01,1.66010e-10,1.12133e+00,1.11770e+00,1.04027e-12,2.60212e-19,2.73681e-12,9.79445e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.72301e-01,7.27699e-01,3.93576e-13,2.24324e-24,3.03644e-24,3.76024e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.13374e-10
4.64985e-01,1.67669e-10,1.11029e+00,1.10659e+00,9.99881e-13,2.52527e-19,2.62963e-12,9.50534e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.71008e-01,7.28992e-01,3.94214e-13,2.32832e-24,3.15084e-24,4.60316e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.13145e-10
4.77102e-01,1.69345e-10,1.09935e+00,1.09559e+00,9.61064e-13,2.45068e-19,2.52663e-12,9.22471e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.69720e-01,7.30280e-01,3.94924e-13,2.41836e-24,3.27166e-24,5.63479e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.12910e-10
4.89465e-01,1.71037e-10,1.08852e+00,1.08470e+00,9.23755e-13,2.37827e-19,2.42765e-12,8.95232e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.68436e-01,7.31564e-01,3.95706e-13,2.51370e-24,3.39932e-24,6.90509e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.12672e-10
5.02080e-01,1.72748e-10,1.07780e+00,1.07391e+00,8.87894e-13,2.30799e-19,2.33252e-12,8.68792e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.67159e-01,7.32841e-01,3.96560e-13,2.61473e-24,3.53429e-24,8.48532e-30,1.00000e-30,1.00000e-30,1.00000e-30,8.12428e-10
5.14952e-01,1.74475e-10,1.06718e+00,1.06323e+00,8.53425e-13,2.23978e-19,2.24111e-12,8.43128e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.65887e-01,7.34113e-01,3.97490e-13,2.72183e-24,3.67707e-24,1.04597e-29,1.00000e-30,1.00000e-30,1.00000e-30,8.12180e-10
5.28085e-01,1.76220e-10,1.05667e+00,1.05266e+00,8.20294e-13,2.17357e-19,2.15326e-12,8.18218e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.64620e-01,7.35380e-01,3.98496e-13,2.83546e-24,3.82820e-24,1.29281e-29,1.00000e-30,1.00000e-30,1.00000e-30,8.11927e-10
5.41486e-01,1.77983e-10,1.04626e+00,1.04219e+00,7.88450e-13,2.10930e-19,2.06884e-12,7.94038e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.63359e-01,7.36641e-01,3.99580e-13,2.95607e-24,3.98824e-24,1.60180e-29,1.00000e-30,1.00000e-30,1.00000e-30,8.11670e-10
5.55160e-01,1.79764e-10,1.03596e+00,1.03181e+00,7.57842e-13,2.04692e-19,1.98771e-12,7.70569e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.62104e-01,7.37896e-01,4.00743e-13,3.08419e-24,4.15783e-24,1.98960e-29,1.00000e-30,1.00000e-30,1.00000e-30,8.11407e-10
5.69112e-01,1.81564e-10,1.02576e+00,1.02154e+00,7.28423e-13,1.98638e-19,1.90975e-12,7.47788e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.60855e-01,7.39145e-01,4.01987e-13,3.22037e-24,4.33765e-24,2.47780e-29,1.00000e-30,1.00000e-30,1.00000e-30,8.11139e-10
5.83348e-01,1.83381e-10,1.01565e+00,1.01138e+00,7.00145e-13,1.92761e-19,1.83483e-12,7.25677e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.59613e-01,7.40387e-01,4.03315e-13,3.36520e-24,4.52841e-24,3.09411e-29,1.00000e-30,1.00000e-30,1.00000e-30,8.10867e-10
5.97875e-01,1.85217e-10,1.00565e+00,1.00130e+00,6.72965e-13,1.87057e-19,1.76283e-12,7.04214e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.58376e-01,7.41624e-01,4.04726e-13,3.51936e-24,4.73093e-24,3.87414e-29,1.00000e-30,1.00000e-30,1.00000e-30,8.10588e-10
6.12698e-01,1.87072e-10,9.95743e-01,9.91332e-01,6.46841e-13,1.81521e-19,1.69365e-12,6.83382e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.57147e-01,7.42853e-01,4.06225e-13,3.68353e-24,4.94604e-24,4.86394e-29,1.00000e-30,1.00000e-30,1.00000e-30,8.10305e-10
6.27824e-01,1.88946e-10,9.85935e-01,9.81457e-01,6.21731e-13,1.76147e-19,1.62716e-12,6.63162e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.55924e-01,7.44076e-01,4.07812e-13,3.85852e-24,5.17468e-24,6.12333e-29,1.00000e-30,1.00000e-30,1.00000e-30,8.10016e-10
6.43258e-01,1.90839e-10,9.76225e-01,9.71677e-01,5.97596e-13,1.70931e-19,1.56327e-12,6.43536e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.54708e-01,7.45292e-01,4.09489e-13,4.04514e-24,5.41786e-24,7.73014e-29,1.00000e-30,1.00000e-30,1.00000e-30,8.09722e-10
6.59007e-01,1.92752e-10,9.66609e-01,9.61993e-01,5.74397e-13,1.65868e-19,1.50188e-12,6.24486e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.53499e-01,7.46501e-01,4.11260e-13,4.24432e-24,5.67666e-24,9.78591e-29,1.00000e-30,1.00000e-30,1.00000e-30,8.09422e-10
6.75078e-01,1.94684e-10,9.57089e-01,9.52403e-01,5.52100e-13,1.60954e-19,1.44288e-12,6.05995e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.52296e-01,7.47704e-01,4.13125e-13,4.45707e-24,5.95228e-24,1.24234e-28,1.00000e-30,1.00000e-30,1.00000e-30,8.09116e-10
6.91478e-01,1.96636e-10,9.47662e-01,9.42907e-01,5.30668e-13,1.56185e-19,1.38619e-12,5.88048e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.51102e-01,7.48898e-01,4.15088e-13,4.68447e-24,6.24599e-24,1.58168e-28,1.00000e-30,1.00000e-30,1.00000e-30,8.08805e-10
7.08212e-01,1.98608e-10,9.38328e-01,9.33503e-01,5.10068e-13,1.51556e-19,1.33171e-12,5.70628e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.49914e-01,7.50086e-01,4.17150e-13,4.92772e-24,6.55921e-24,2.01952e-28,1.00000e-30,1.00000e-30,1.00000e-30,8.08487e-10
7.25289e-01,2.00601e-10,9.29086e-01,9.24190e-01,4.90267e-13,1.47063e-19,1.27936e-12,5.53720e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.48734e-01,7.51266e-01,4.19315e-13,5.18812e-24,6.89345e-24,2.58608e-28,1.00000e-30,1.00000e-30,1.00000e-30,8.08164e-10
7.42715e-01,2.02614e-10,9.19936e-01,9.14968e-01,4.71236e-13,1.42702e-19,1.22905e-12,5.37309e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.47562e-01,7.52438e-01,4.21585e-13,5.46710e-24,7.25038e-24,3.32133e-28,1.00000e-30,1.00000e-30,1.00000e-30,8.07834e-10
7.60498e-01,2.04647e-10,9.10875e-01,9.05836e-01,4.52943e-13,1.38469e-19,1.18071e-12,5.21381e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.46397e-01,7.53603e-01,4.23962e-13,5.76622e-24,7.63181e-24,4.27831e-28,1.00000e-30,1.00000e-30,1.00000e-30,8.07498e-10
7.78645e-01,2.06702e-10,9.01904e-01,8.96792e-01,4.35361e-13,1.34361e-19,1.13426e-12,5.05920e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.45240e-01,7.54760e-01,4.26450e-13,6.08718e-24,8.03970e-24,5.52758e-28,1.00000e-30,1.00000e-30,1.00000e-30,8.07156e-10
7.97164e-01,2.08777e-10,8.93021e-01,8.87836e-01,4.18461e-13,1.30374e-19,1.08963e-12,4.90914e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.44091e-01,7.55909e-01,4.29052e-13,6.43187e-24,8.47621e-24,7.16332e-28,1.00000e-30,1.00000e-30,1.00000e-30,8.06807e-10
8.16063e-01,2.10875e-10,8.84226e-01,8.78968e-01,4.02217e-13,1.26504e-19,1.04674e-12,4.76349e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.42951e-01,7.57049e-01,4.31770e-13,6.80234e-24,8.94369e-24,9.31160e-28,1.00000e-30,1.00000e-30,1.00000e-30,8.06452e-10
8.35349e-01,2.12993e-10,8.75517e-01,8.70185e-01,3.86604e-13,1.22747e-19,1.00553e-12,4.62212e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.41818e-01,7.58182e-01,4.34609e-13,7.20085e-24,9.44473e-24,1.21416e-27,1.00000e-30,1.00000e-30,1.00000e-30,8.06089e-10
8.55031e-01,2.15134e-10,8.66894e-01,8.61488e-01,3.71597e-13,1.19102e-19,9.65924e-13,4.48491e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.40694e-01,7.59306e-01,4.37571e-13,7.62989e-24,9.98211e-24,1.58814e-27,1.00000e-30,1.00000e-30,1.00000e-30,8.05720e-10
8.75116e-01,2.17297e-10,8.58356e-01,8.52875e-01,3.57173e-13,1.15563e-19,9.27871e-13,4.35174e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.39578e-01,7.60422e-01,4.40659e-13,8.09219e-24,1.05564e-23,2.08381e-27,1.00000e-30,1.00000e-30,1.00000e-30,8.05344e-10
8.95614e-01,2.19482e-10,8.49902e-01,8.44346e-01,3.43308e-13,1.12129e-19,8.91307e-13,4.22248e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.38470e-01,7.61530e-01,4.43879e-13,8.59078e-24,1.11688e-23,2.74254e-27,1.00000e-30,1.00000e-30,1.00000e-30,8.04961e-10
9.16534e-01,2.21690e-10,8.41532e-01,8.35899e-01,3.29982e-13,1.08796e-19,8.56174e-13,4.09702e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.37371e-01,7.62629e-01,4.47233e-13,9.12896e-24,1.18322e-23,3.62134e-27,1.00000e-30,1.00000e-30,1.00000e-30,8.04571e-10
9.37883e-01,2.23921e-10,8.33244e-01,8.27535e-01,3.17173e-13,1.05560e-19,8.22415e-13,3.97525e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.36281e-01,7.63719e-01,4.50726e-13,9.71040e-24,1.25509e-23,4.79801e-27,1.00000e-30,1.00000e-30,1.00000e-30,8.04173e-10
9.59672e-01,2.26175e-10,8.25037e-01,8.19251e-01,3.04862e-13,1.02421e-19,7.89977e-13,3.85707e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.35199e-01,7.64801e-01,4.54361e-13,1.03392e-23,1.33245e-23,6.37829e-27,1.00000e-30,1.00000e-30,1.00000e-30,8.03768e-10
9.81909e-01,2.28452e-10,8.16912e-01,8.11048e-01,2.93028e-13,9.93731e-20,7.58809e-13,3.74236e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.34126e-01,7.65874e-01,4.58143e-13,1.10197e-23,1.41557e-23,8.50687e-27,1.00000e-30,1.00000e-30,1.00000e-30,8.03355e-10
1.00460e+00,2.30753e-10,8.08866e-01,8.02924e-01,2.81654e-13,9.64154e-20,7.28861e-13,3.63103e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.33062e-01,7.66938e-01,4.62078e-13,1.17570e-23,1.50511e-23,1.13833e-26,1.00000e-30,1.00000e-30,1.00000e-30,8.02935e-10
1.02777e+00,2.33078e-10,8.00900e-01,7.94879e-01,2.70721e-13,9.35447e-20,7.00086e-13,3.52298e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.32007e-01,7.67993e-01,4.66168e-13,1.25564e-23,1.60183e-23,1.52840e-26,1.00000e-30,1.00000e-30,1.00000e-30,8.02506e-10
1.05141e+00,2.35427e-10,7.93013e-01,7.86912e-01,2.60213e-13,9.07587e-20,6.72438e-13,3.41811e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.30961e-01,7.69039e-01,4.70421e-13,1.34242e-23,1.70642e-23,2.05922e-26,1.00000e-30,1.00000e-30,1.00000e-30,8.02070e-10
1.07553e+00,2.37801e-10,7.85203e-01,7.79023e-01,2.50113e-13,8.80547e-20,6.45873e-13,3.31632e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.29924e-01,7.70076e-01,4.74840e-13,1.43670e-23,1.81953e-23,2.78405e-26,1.00000e-30,1.00000e-30,1.00000e-30,8.01625e-10
1.10016e+00,2.40199e-10,7.77470e-01,7.71209e-01,2.40405e-13,8.54303e-20,6.20348e-13,3.21753e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.28897e-01,7.71103e-01,4.79431e-13,1.53924e-23,1.94189e-23,3.77717e-26,1.00000e-30,1.00000e-30,1.00000e-30,8.01172e-10
1.12529e+00,2.42622e-10,7.69813e-01,7.63471e-01,2.31073e-13,8.28833e-20,5.95823e-13,3.12165e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.27878e-01,7.72122e-01,4.84201e-13,1.65086e-23,2.07442e-23,5.14261e-26,1.00000e-30,1.00000e-30,1.00000e-30,8.00711e-10
1.15094e+00,2.45071e-10,7.62232e-01,7.55809e-01,2.22104e-13,8.04114e-20,5.72260e-13,3.02860e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.26869e-01,7.73131e-01,4.89154e-13,1.77249e-23,2.21810e-23,7.02664e-26,1.00000e-30,1.00000e-30,1.00000e-30,8.00241e-10
1.17713e+00,2.47546e-10,7.54725e-01,7.48220e-01,2.13483e-13,7.80123e-20,5.49621e-13,2.93828e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.25869e-01,7.74131e-01,4.94297e-13,1.90517e-23,2.37404e-23,9.63551e-26,1.00000e-30,1.00000e-30,1.00000e-30,7.99762e-10
1.20385e+00,2.50046e-10,7.47293e-01,7.40704e-01,2.05197e-13,7.56839e-20,5.27869e-13,2.85063e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.24879e-01,7.75121e-01,4.99637e-13,2.05005e-23,2.54342e-23,1.32611e-25,1.00000e-30,1.00000e-30,1.00000e-30,7.99275e-10
1.23113e+00,2.52572e-10,7.39933e-01,7.33262e-01,1.97233e-13,7.34242e-20,5.06970e-13,2.76556e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.23898e-01,7.76102e-01,5.05181e-13,2.20841e-23,2.72755e-23,1.83181e-25,1.00000e-30,1.00000e-30,1.00000e-30,7.98778e-10
1.25898e+00,2.55125e-10,7.32647e-01,7.25891e-01,1.89577e-13,7.12311e-20,4.86891e-13,2.68300e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.22926e-01,7.77074e-01,5.10935e-13,2.38169e-23,2.92790e-23,2.53973e-25,1.00000e-30,1.00000e-30,1.00000e-30,7.98272e-10
1.28740e+00,2.57705e-10,7.25432e-01,7.18591e-01,1.82219e-13,6.91027e-20,4.67599e-13,2.60287e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.21964e-01,7.78036e-01,5.16907e-13,2.57150e-23,3.14613e-23,3.53442e-25,1.00000e-30,1.00000e-30,1.00000e-30,7.97757e-10
1.31641e+00,2.60312e-10,7.18288e-01,7.11362e-01,1.75147e-13,6.70371e-20,4.49065e-13,2.52510e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.21011e-01,7.78989e-01,5.23105e-13,2.77964e-23,3.38404e-23,4.93726e-25,1.00000e-30,1.00000e-30,1.00000e-30,7.97232e-10
1.34602e+00,2.62947e-10,7.11214e-01,7.04203e-01,1.68349e-13,6.50324e-20,4.31258e-13,2.44962e-09,0.00000e+00,0.00000e+00,0.00000e+00,2.20068e-01,7.79932e-01,5.29537e-13,3.00813e-23,3.64367e-23,6.92319e-25,1.00000e-30,1.00000e-30,1.00000e-30,7.96697e-10
