t (s), a, T (GK), Tnu (GK), photons, baryons, neutrinos, phi (GeV^4), Y(n), Y(p), Y(2H), Y(4He), Y(7Li), Y(Br), eta 
2.64838e+04, 3.59036e-08, 8.17350e-02, 5.84633e-02, 1.61932e-21, 2.37843e-26, 1.12972e-21, 0.00000e+00, 2.24282e-09, 7.60001e-01, 5.75286e-05, 5.99618e-02, 4.78644e-11, 5.20784e-11, 2.99994e-10 
2.70133e+04, 3.62591e-08, 8.09298e-02, 5.78873e-02, 1.55644e-21, 2.30883e-26, 1.08585e-21, 0.00000e+00, 2.13109e-09, 7.60001e-01, 5.75249e-05, 5.99618e-02, 4.78649e-11, 5.20773e-11, 2.99994e-10 
2.75534e+04, 3.66180e-08, 8.01325e-02, 5.73170e-02, 1.49601e-21, 2.24126e-26, 1.04369e-21, 0.00000e+00, 2.03728e-09, 7.60001e-01, 5.75213e-05, 5.99618e-02, 4.78654e-11, 5.20763e-11, 2.99994e-10 
2.81043e+04, 3.69806e-08, 7.93431e-02, 5.67524e-02, 1.43793e-21, 2.17568e-26, 1.00317e-21, 0.00000e+00, 1.95240e-09, 7.60001e-01, 5.75177e-05, 5.99618e-02, 4.78659e-11, 5.20754e-11, 2.99994e-10 
2.86663e+04, 3.73467e-08, 7.85615e-02, 5.61933e-02, 1.38209e-21, 2.11201e-26, 9.64217e-22, 0.00000e+00, 1.87243e-09, 7.60001e-01, 5.75141e-05, 5.99618e-02, 4.78663e-11, 5.20745e-11, 2.99994e-10 
2.92394e+04, 3.77164e-08, 7.77875e-02, 5.56397e-02, 1.32843e-21, 2.05020e-26, 9.26779e-22, 0.00000e+00, 1.79594e-09, 7.60001e-01, 5.75107e-05, 5.99618e-02, 4.78667e-11, 5.20736e-11, 2.99994e-10 
2.98241e+04, 3.80899e-08, 7.70212e-02, 5.50915e-02, 1.27685e-21, 1.99020e-26, 8.90794e-22, 0.00000e+00, 1.72255e-09, 7.60001e-01, 5.75072e-05, 5.99618e-02, 4.78671e-11, 5.20728e-11, 2.99994e-10 
3.04204e+04, 3.84670e-08, 7.62624e-02, 5.45488e-02, 1.22727e-21, 1.93196e-26, 8.56207e-22, 0.00000e+00, 1.65218e-09, 7.60001e-01, 5.75038e-05, 5.99618e-02, 4.78675e-11, 5.20720e-11, 2.99994e-10 
3.10286e+04, 3.88478e-08, 7.55111e-02, 5.40114e-02, 1.17962e-21, 1.87542e-26, 8.22962e-22, 0.00000e+00, 1.58479e-09, 7.60001e-01, 5.75005e-05, 5.99618e-02, 4.78679e-11, 5.20713e-11, 2.99994e-10 
3.16491e+04, 3.92324e-08, 7.47672e-02, 5.34793e-02, 1.13382e-21, 1.82054e-26, 7.91009e-22, 0.00000e+00, 1.46623e-09, 7.60001e-01, 5.74976e-05, 5.99618e-02, 4.78682e-11, 5.20706e-11, 2.99994e-10 
3.22819e+04, 3.96208e-08, 7.40307e-02, 5.29525e-02, 1.08980e-21, 1.76726e-26, 7.60296e-22, 0.00000e+00, 1.31079e-09, 7.60001e-01, 5.74952e-05, 5.99618e-02, 4.78685e-11, 5.20700e-11, 2.99994e-10 
3.29274e+04, 4.00131e-08, 7.33013e-02, 5.24308e-02, 1.04748e-21, 1.71554e-26, 7.30776e-22, 0.00000e+00, 1.19450e-09, 7.60001e-01, 5.74928e-05, 5.99618e-02, 4.78687e-11, 5.20694e-11, 2.99994e-10 
3.35857e+04, 4.04093e-08, 7.25792e-02, 5.19143e-02, 1.00681e-21, 1.66534e-26, 7.02401e-22, 0.00000e+00, 1.11736e-09, 7.60001e-01, 5.74905e-05, 5.99618e-02, 4.78689e-11, 5.20689e-11, 2.99994e-10 
3.42468e+04, 4.08031e-08, 7.18753e-02, 5.14108e-02, 9.68316e-22, 1.61735e-26, 6.75545e-22, 0.00000e+00, 1.06359e-09, 7.60001e-01, 5.74882e-05, 5.99618e-02, 4.78691e-11, 5.20684e-11, 2.99994e-10 
3.49101e+04, 4.11946e-08, 7.11890e-02, 5.09199e-02, 9.31859e-22, 1.57146e-26, 6.50110e-22, 0.00000e+00, 1.01989e-09, 7.60001e-01, 5.74860e-05, 5.99618e-02, 4.78693e-11, 5.20680e-11, 2.99994e-10 
3.55766e+04, 4.15842e-08, 7.05189e-02, 5.04406e-02, 8.97269e-22, 1.52751e-26, 6.25979e-22, 0.00000e+00, 9.79834e-10, 7.60001e-01, 5.74839e-05, 5.99618e-02, 4.78694e-11, 5.20676e-11, 2.99994e-10 
3.62461e+04, 4.19719e-08, 6.98645e-02, 4.99725e-02, 8.64420e-22, 1.48537e-26, 6.03062e-22, 0.00000e+00, 9.41403e-10, 7.60001e-01, 5.74818e-05, 5.99618e-02, 4.78696e-11, 5.20672e-11, 2.99994e-10 
3.69189e+04, 4.23579e-08, 6.92249e-02, 4.95150e-02, 8.33199e-22, 1.44495e-26, 5.81280e-22, 0.00000e+00, 9.04383e-10, 7.60001e-01, 5.74798e-05, 5.99618e-02, 4.78697e-11, 5.20668e-11, 2.99994e-10 
3.75949e+04, 4.27422e-08, 6.85996e-02, 4.90678e-02, 8.03501e-22, 1.40615e-26, 5.60562e-22, 0.00000e+00, 8.68985e-10, 7.60001e-01, 5.74778e-05, 5.99618e-02, 4.78698e-11, 5.20665e-11, 2.99994e-10 
3.82741e+04, 4.31250e-08, 6.79881e-02, 4.86304e-02, 7.75232e-22, 1.36888e-26, 5.40840e-22, 0.00000e+00, 8.35348e-10, 7.60001e-01, 5.74759e-05, 5.99618e-02, 4.78699e-11, 5.20662e-11, 2.99994e-10 
3.89566e+04, 4.35061e-08, 6.73898e-02, 4.82025e-02, 7.48302e-22, 1.33306e-26, 5.22052e-22, 0.00000e+00, 8.03476e-10, 7.60001e-01, 5.74741e-05, 5.99618e-02, 4.78700e-11, 5.20658e-11, 2.99994e-10 
3.96425e+04, 4.38858e-08, 6.68043e-02, 4.77836e-02, 7.22630e-22, 1.29861e-26, 5.04142e-22, 0.00000e+00, 7.73286e-10, 7.60001e-01, 5.74722e-05, 5.99618e-02, 4.78701e-11, 5.20656e-11, 2.99994e-10 
4.03317e+04, 4.42641e-08, 6.62309e-02, 4.73735e-02, 6.98139e-22, 1.26546e-26, 4.87056e-22, 0.00000e+00, 7.44666e-10, 7.60001e-01, 5.74705e-05, 5.99618e-02, 4.78701e-11, 5.20653e-11, 2.99994e-10 
4.10244e+04, 4.46411e-08, 6.56693e-02, 4.69718e-02, 6.74759e-22, 1.23354e-26, 4.70745e-22, 0.00000e+00, 7.17503e-10, 7.60001e-01, 5.74687e-05, 5.99618e-02, 4.78702e-11, 5.20650e-11, 2.99994e-10 
4.17206e+04, 4.50168e-08, 6.51190e-02, 4.65781e-02, 6.52423e-22, 1.20279e-26, 4.55162e-22, 0.00000e+00, 6.91694e-10, 7.60001e-01, 5.74671e-05, 5.99618e-02, 4.78703e-11, 5.20648e-11, 2.99994e-10 
4.24205e+04, 4.53913e-08, 6.45795e-02, 4.61923e-02, 6.31070e-22, 1.17314e-26, 4.40265e-22, 0.00000e+00, 6.36940e-10, 7.60001e-01, 5.74657e-05, 5.99618e-02, 4.78703e-11, 5.20646e-11, 2.99994e-10 
4.31241e+04, 4.57647e-08, 6.40503e-02, 4.58138e-02, 6.10640e-22, 1.14454e-26, 4.26013e-22, 0.00000e+00, 5.61615e-10, 7.60001e-01, 5.74645e-05, 5.99618e-02, 4.78704e-11, 5.20644e-11, 2.99994e-10 
4.38318e+04, 4.61372e-08, 6.35311e-02, 4.54424e-02, 5.91080e-22, 1.11693e-26, 4.12366e-22, 0.00000e+00, 5.08164e-10, 7.60001e-01, 5.74634e-05, 5.99618e-02, 4.78704e-11, 5.20642e-11, 2.99994e-10 
4.45437e+04, 4.65089e-08, 6.30213e-02, 4.50778e-02, 5.72334e-22, 1.09026e-26, 3.99288e-22, 0.00000e+00, 4.76293e-10, 7.60001e-01, 5.74624e-05, 5.99618e-02, 4.78704e-11, 5.20640e-11, 2.99994e-10 
4.52603e+04, 4.68801e-08, 6.25204e-02, 4.47194e-02, 5.54352e-22, 1.06446e-26, 3.86743e-22, 0.00000e+00, 4.56223e-10, 7.60001e-01, 5.74613e-05, 5.99618e-02, 4.78704e-11, 5.20639e-11, 2.99994e-10 
4.59822e+04, 4.72511e-08, 6.20276e-02, 4.43669e-02, 5.37080e-22, 1.03949e-26, 3.74693e-22, 0.00000e+00, 4.40575e-10, 7.60001e-01, 5.74603e-05, 5.99618e-02, 4.78704e-11, 5.20637e-11, 2.99994e-10 
4.67103e+04, 4.76223e-08, 6.15422e-02, 4.40198e-02, 5.20465e-22, 1.01528e-26, 3.63102e-22, 0.00000e+00, 4.25932e-10, 7.60001e-01, 5.74593e-05, 5.99618e-02, 4.78704e-11, 5.20636e-11, 2.99994e-10 
4.74459e+04, 4.79944e-08, 6.10632e-02, 4.36771e-02, 5.04449e-22, 9.91756e-27, 3.51929e-22, 0.00000e+00, 4.11344e-10, 7.60001e-01, 5.74583e-05, 5.99618e-02, 4.78704e-11, 5.20635e-11, 2.99994e-10 
4.81910e+04, 4.83684e-08, 6.05892e-02, 4.33381e-02, 4.88968e-22, 9.68840e-27, 3.41128e-22, 0.00000e+00, 3.96835e-10, 7.60001e-01, 5.74574e-05, 5.99618e-02, 4.78704e-11, 5.20634e-11, 2.99994e-10 
4.89489e+04, 4.87458e-08, 6.01183e-02, 4.30013e-02, 4.73943e-22, 9.46425e-27, 3.30646e-22, 0.00000e+00, 3.82596e-10, 7.60001e-01, 5.74564e-05, 5.99618e-02, 4.78704e-11, 5.20633e-11, 2.99994e-10 
4.97243e+04, 4.91290e-08, 5.96476e-02, 4.26646e-02, 4.59275e-22, 9.24370e-27, 3.20412e-22, 0.00000e+00, 3.68714e-10, 7.60001e-01, 5.74555e-05, 5.99618e-02, 4.78704e-11, 5.20631e-11, 2.99994e-10 
5.05250e+04, 4.95214e-08, 5.91730e-02, 4.23251e-02, 4.44830e-22, 9.02480e-27, 3.10335e-22, 0.00000e+00, 3.55136e-10, 7.60001e-01, 5.74545e-05, 5.99618e-02, 4.78703e-11, 5.20630e-11, 2.99994e-10 
5.13638e+04, 4.99292e-08, 5.86878e-02, 4.19781e-02, 4.30418e-22, 8.80460e-27, 3.00281e-22, 0.00000e+00, 3.41697e-10, 7.60001e-01, 5.74535e-05, 5.99618e-02, 4.78703e-11, 5.20629e-11, 2.99994e-10 
5.22623e+04, 5.03622e-08, 5.81811e-02, 4.16156e-02, 4.15744e-22, 8.57850e-27, 2.90044e-22, 0.00000e+00, 3.28113e-10, 7.60001e-01, 5.74525e-05, 5.99618e-02, 4.78703e-11, 5.20628e-11, 2.99994e-10 
5.32592e+04, 5.08380e-08, 5.76339e-02, 4.12243e-02, 4.00325e-22, 8.33875e-27, 2.79286e-22, 0.00000e+00, 3.13929e-10, 7.60001e-01, 5.74514e-05, 5.99618e-02, 4.78703e-11, 5.20627e-11, 2.99994e-10 
5.43242e+04, 5.13414e-08, 5.70662e-02, 4.08182e-02, 3.84781e-22, 8.09473e-27, 2.68442e-22, 0.00000e+00, 2.99734e-10, 7.60001e-01, 5.74503e-05, 5.99618e-02, 4.78703e-11, 5.20626e-11, 2.99994e-10 
5.54105e+04, 5.18497e-08, 5.65040e-02, 4.04160e-02, 3.69841e-22, 7.85784e-27, 2.58019e-22, 0.00000e+00, 2.86224e-10, 7.60001e-01, 5.74492e-05, 5.99618e-02, 4.78703e-11, 5.20625e-11, 2.99994e-10 
5.65185e+04, 5.23630e-08, 5.59473e-02, 4.00179e-02, 3.55481e-22, 7.62789e-27, 2.48001e-22, 0.00000e+00, 2.73373e-10, 7.60001e-01, 5.74481e-05, 5.99618e-02, 4.78703e-11, 5.20624e-11, 2.99994e-10 
5.76487e+04, 5.28814e-08, 5.53962e-02, 3.96236e-02, 3.41679e-22, 7.40466e-27, 2.38372e-22, 0.00000e+00, 2.61133e-10, 7.60001e-01, 5.74471e-05, 5.99618e-02, 4.78703e-11, 5.20623e-11, 2.99994e-10 
5.88014e+04, 5.34050e-08, 5.48504e-02, 3.92333e-02, 3.28412e-22, 7.18797e-27, 2.29116e-22, 0.00000e+00, 2.31579e-10, 7.60001e-01, 5.74462e-05, 5.99618e-02, 4.78703e-11, 5.20622e-11, 2.99994e-10 
5.99772e+04, 5.39337e-08, 5.43101e-02, 3.88468e-02, 3.15661e-22, 6.97762e-27, 2.20220e-22, 0.00000e+00, 1.90396e-10, 7.60001e-01, 5.74456e-05, 5.99618e-02, 4.78703e-11, 5.20621e-11, 2.99994e-10 
6.11766e+04, 5.44677e-08, 5.37750e-02, 3.84641e-02, 3.03404e-22, 6.77342e-27, 2.11670e-22, 0.00000e+00, 1.64877e-10, 7.60001e-01, 5.74449e-05, 5.99618e-02, 4.78703e-11, 5.20621e-11, 2.99994e-10 
6.23999e+04, 5.50069e-08, 5.32453e-02, 3.80852e-02, 2.91624e-22, 6.57520e-27, 2.03451e-22, 0.00000e+00, 1.54080e-10, 7.60001e-01, 5.74443e-05, 5.99618e-02, 4.78703e-11, 5.20620e-11, 2.99994e-10 
6.36476e+04, 5.55515e-08, 5.27207e-02, 3.77100e-02, 2.80301e-22, 6.38279e-27, 1.95552e-22, 0.00000e+00, 1.49281e-10, 7.60001e-01, 5.74437e-05, 5.99618e-02, 4.78703e-11, 5.20620e-11, 2.99994e-10 
6.49204e+04, 5.61015e-08, 5.22013e-02, 3.73385e-02, 2.69418e-22, 6.19600e-27, 1.87959e-22, 0.00000e+00, 1.44555e-10, 7.60001e-01, 5.74431e-05, 5.99618e-02, 4.78703e-11, 5.20619e-11, 2.99994e-10 
6.62186e+04, 5.66570e-08, 5.16871e-02, 3.69706e-02, 2.58957e-22, 6.01468e-27, 1.80661e-22, 0.00000e+00, 1.38313e-10, 7.60001e-01, 5.74425e-05, 5.99618e-02, 4.78703e-11, 5.20619e-11, 2.99994e-10 
6.75427e+04, 5.72179e-08, 5.11779e-02, 3.66064e-02, 2.48902e-22, 5.83866e-27, 1.73646e-22, 0.00000e+00, 1.31208e-10, 7.60001e-01, 5.74420e-05, 5.99618e-02, 4.78703e-11, 5.20618e-11, 2.99994e-10 
6.88933e+04, 5.77844e-08, 5.06737e-02, 3.62458e-02, 2.39238e-22, 5.66780e-27, 1.66904e-22, 0.00000e+00, 1.24174e-10, 7.60001e-01, 5.74414e-05, 5.99618e-02, 4.78703e-11, 5.20618e-11, 2.99994e-10 
7.02709e+04, 5.83565e-08, 5.01745e-02, 3.58887e-02, 2.29949e-22, 5.50193e-27, 1.60424e-22, 0.00000e+00, 1.17655e-10, 7.60001e-01, 5.74408e-05, 5.99618e-02, 4.78703e-11, 5.20617e-11, 2.99994e-10 
7.16761e+04, 5.89342e-08, 4.96802e-02, 3.55351e-02, 2.21021e-22, 5.34092e-27, 1.54195e-22, 0.00000e+00, 1.11660e-10, 7.60001e-01, 5.74403e-05, 5.99618e-02, 4.78704e-11, 5.20617e-11, 2.99994e-10 
7.31094e+04, 5.95177e-08, 4.91908e-02, 3.51851e-02, 2.12439e-22, 5.18462e-27, 1.48208e-22, 0.00000e+00, 1.06051e-10, 7.60001e-01, 5.74398e-05, 5.99618e-02, 4.78704e-11, 5.20617e-11, 2.99994e-10 
7.45713e+04, 6.01070e-08, 4.87062e-02, 3.48384e-02, 2.04190e-22, 5.03290e-27, 1.42453e-22, 0.00000e+00, 1.00718e-10, 7.60001e-01, 5.74392e-05, 5.99618e-02, 4.78705e-11, 5.20616e-11, 2.99994e-10 
7.60625e+04, 6.07021e-08, 4.82263e-02, 3.44952e-02, 1.96262e-22, 4.88562e-27, 1.36922e-22, 0.00000e+00, 9.56207e-11, 7.60001e-01, 5.74387e-05, 5.99618e-02, 4.78705e-11, 5.20616e-11, 2.99994e-10 
7.75835e+04, 6.13030e-08, 4.77512e-02, 3.41554e-02, 1.88642e-22, 4.74264e-27, 1.31606e-22, 0.00000e+00, 9.07573e-11, 7.60001e-01, 5.74382e-05, 5.99618e-02, 4.78706e-11, 5.20616e-11, 2.99994e-10 
7.91349e+04, 6.19100e-08, 4.72808e-02, 3.38189e-02, 1.81317e-22, 4.60385e-27, 1.26496e-22, 0.00000e+00, 8.61323e-11, 7.60001e-01, 5.74377e-05, 5.99618e-02, 4.78707e-11, 5.20615e-11, 2.99994e-10 
8.07174e+04, 6.25229e-08, 4.68150e-02, 3.34858e-02, 1.74277e-22, 4.46912e-27, 1.21584e-22, 0.00000e+00, 8.17412e-11, 7.60001e-01, 5.74373e-05, 5.99618e-02, 4.78707e-11, 5.20615e-11, 2.99994e-10 
8.23314e+04, 6.31419e-08, 4.63538e-02, 3.31559e-02, 1.67511e-22, 4.33834e-27, 1.16864e-22, 0.00000e+00, 7.75726e-11, 7.60001e-01, 5.74368e-05, 5.99618e-02, 4.78708e-11, 5.20615e-11, 2.99994e-10 
8.39778e+04, 6.37671e-08, 4.58972e-02, 3.28292e-02, 1.61007e-22, 4.21138e-27, 1.12326e-22, 0.00000e+00, 7.36128e-11, 7.60001e-01, 5.74363e-05, 5.99618e-02, 4.78709e-11, 5.20615e-11, 2.99994e-10 
8.56571e+04, 6.43984e-08, 4.54450e-02, 3.25058e-02, 1.54755e-22, 4.08814e-27, 1.07965e-22, 0.00000e+00, 6.98500e-11, 7.60001e-01, 5.74358e-05, 5.99618e-02, 4.78711e-11, 5.20615e-11, 2.99994e-10 
8.73699e+04, 6.50360e-08, 4.49973e-02, 3.21856e-02, 1.48746e-22, 3.96850e-27, 1.03773e-22, 0.00000e+00, 5.84017e-11, 7.60001e-01, 5.74355e-05, 5.99618e-02, 4.78712e-11, 5.20614e-11, 2.99994e-10 
8.88313e+04, 6.55754e-08, 4.46256e-02, 3.19197e-02, 1.43892e-22, 3.87097e-27, 1.00386e-22, 0.00000e+00, 4.41815e-11, 7.60001e-01, 5.74353e-05, 5.99618e-02, 4.78713e-11, 5.20614e-11, 2.99994e-10 
9.03188e+04, 6.61200e-08, 4.42566e-02, 3.16557e-02, 1.39191e-22, 3.77572e-27, 9.71064e-23, 0.00000e+00, 3.57531e-11, 7.60001e-01, 5.74351e-05, 5.99618e-02, 4.78714e-11, 5.20614e-11, 2.99994e-10 
9.21249e+04, 6.67746e-08, 4.38206e-02, 3.13439e-02, 1.33787e-22, 3.66523e-27, 9.33360e-23, 0.00000e+00, 3.26393e-11, 7.60001e-01, 5.74349e-05, 5.99618e-02, 4.78716e-11, 5.20614e-11, 2.99994e-10 
9.39671e+04, 6.74357e-08, 4.33889e-02, 3.10351e-02, 1.28592e-22, 3.55797e-27, 8.97120e-23, 0.00000e+00, 3.21579e-11, 7.60001e-01, 5.74347e-05, 5.99618e-02, 4.78717e-11, 5.20614e-11, 2.99994e-10 
9.58462e+04, 6.81033e-08, 4.29614e-02, 3.07294e-02, 1.23599e-22, 3.45385e-27, 8.62287e-23, 0.00000e+00, 3.13882e-11, 7.60001e-01, 5.74344e-05, 5.99618e-02, 4.78719e-11, 5.20614e-11, 2.99994e-10 
9.77628e+04, 6.87776e-08, 4.25382e-02, 3.04266e-02, 1.18800e-22, 3.35277e-27, 8.28807e-23, 0.00000e+00, 2.96056e-11, 7.60001e-01, 5.74342e-05, 5.99618e-02, 4.78721e-11, 5.20614e-11, 2.99994e-10 
9.97177e+04, 6.94585e-08, 4.21191e-02, 3.01269e-02, 1.14187e-22, 3.25466e-27, 7.96626e-23, 0.00000e+00, 2.73399e-11, 7.60001e-01, 5.74340e-05, 5.99618e-02, 4.78723e-11, 5.20614e-11, 2.99994e-10 
1.01712e+05, 7.01462e-08, 4.17042e-02, 2.98301e-02, 1.09754e-22, 3.15941e-27, 7.65695e-23, 0.00000e+00, 2.51901e-11, 7.60001e-01, 5.74338e-05, 5.99618e-02, 4.78725e-11, 5.20614e-11, 2.99994e-10 
1.03746e+05, 7.08407e-08, 4.12934e-02, 2.95362e-02, 1.05492e-22, 3.06695e-27, 7.35965e-23, 0.00000e+00, 2.33605e-11, 7.60001e-01, 5.74336e-05, 5.99618e-02, 4.78728e-11, 5.20614e-11, 2.99994e-10 
1.05820e+05, 7.15420e-08, 4.08866e-02, 2.92452e-02, 1.01396e-22, 2.97720e-27, 7.07389e-23, 0.00000e+00, 2.17692e-11, 7.60001e-01, 5.74334e-05, 5.99618e-02, 4.78730e-11, 5.20613e-11, 2.99994e-10 
1.07936e+05, 7.22503e-08, 4.04838e-02, 2.89571e-02, 9.74592e-23, 2.89007e-27, 6.79923e-23, 0.00000e+00, 2.02862e-11, 7.60001e-01, 5.74333e-05, 5.99618e-02, 4.78733e-11, 5.20613e-11, 2.99994e-10 
1.10095e+05, 7.29657e-08, 4.00849e-02, 2.86719e-02, 9.36751e-23, 2.80550e-27, 6.53524e-23, 0.00000e+00, 1.88526e-11, 7.60001e-01, 5.74331e-05, 5.99618e-02, 4.78735e-11, 5.20613e-11, 2.99994e-10 
1.12296e+05, 7.36881e-08, 3.96900e-02, 2.83894e-02, 9.00380e-23, 2.72340e-27, 6.28149e-23, 0.00000e+00, 1.74733e-11, 7.60001e-01, 5.74329e-05, 5.99618e-02, 4.78738e-11, 5.20613e-11, 2.99994e-10 
1.14542e+05, 7.44176e-08, 3.92990e-02, 2.81097e-02, 8.65420e-23, 2.64370e-27, 6.03759e-23, 0.00000e+00, 1.61697e-11, 7.60001e-01, 5.74327e-05, 5.99618e-02, 4.78741e-11, 5.20613e-11, 2.99994e-10 
1.16832e+05, 7.51544e-08, 3.89119e-02, 2.78328e-02, 8.31818e-23, 2.56633e-27, 5.80317e-23, 0.00000e+00, 1.49507e-11, 7.60001e-01, 5.74325e-05, 5.99618e-02, 4.78744e-11, 5.20613e-11, 2.99994e-10 
1.19169e+05, 7.58984e-08, 3.85285e-02, 2.75586e-02, 7.99521e-23, 2.49123e-27, 5.57785e-23, 0.00000e+00, 1.38112e-11, 7.60001e-01, 5.74324e-05, 5.99618e-02, 4.78748e-11, 5.20613e-11, 2.99994e-10 
1.21552e+05, 7.66499e-08, 3.81490e-02, 2.72871e-02, 7.68477e-23, 2.41833e-27, 5.36127e-23, 0.00000e+00, 1.27901e-11, 7.60001e-01, 5.74322e-05, 5.99618e-02, 4.78751e-11, 5.20613e-11, 2.99994e-10 
1.23982e+05, 7.74087e-08, 3.77732e-02, 2.70183e-02, 7.38639e-23, 2.34756e-27, 5.15311e-23, 0.00000e+00, 1.20897e-11, 7.60001e-01, 5.74320e-05, 5.99618e-02, 4.78755e-11, 5.20613e-11, 2.99994e-10 
1.26462e+05, 7.81751e-08, 3.74010e-02, 2.67521e-02, 7.09960e-23, 2.27886e-27, 4.95303e-23, 0.00000e+00, 1.17638e-11, 7.60001e-01, 5.74319e-05, 5.99618e-02, 4.78759e-11, 5.20613e-11, 2.99994e-10 
1.28990e+05, 7.89491e-08, 3.70326e-02, 2.64886e-02, 6.82394e-23, 2.21217e-27, 4.76071e-23, 0.00000e+00, 1.15619e-11, 7.60001e-01, 5.74317e-05, 5.99618e-02, 4.78763e-11, 5.20613e-11, 2.99994e-10 
1.31570e+05, 7.97307e-08, 3.66677e-02, 2.62276e-02, 6.55898e-23, 2.14743e-27, 4.57587e-23, 0.00000e+00, 1.13046e-11, 7.60001e-01, 5.74316e-05, 5.99618e-02, 4.78767e-11, 5.20613e-11, 2.99994e-10 
1.34201e+05, 8.05201e-08, 3.63065e-02, 2.59692e-02, 6.30431e-23, 2.08459e-27, 4.39820e-23, 0.00000e+00, 1.09728e-11, 7.60001e-01, 5.74314e-05, 5.99618e-02, 4.78771e-11, 5.20613e-11, 2.99994e-10 
1.36885e+05, 8.13173e-08, 3.59488e-02, 2.57134e-02, 6.05953e-23, 2.02358e-27, 4.22743e-23, 0.00000e+00, 1.06225e-11, 7.60001e-01, 5.74312e-05, 5.99618e-02, 4.78775e-11, 5.20613e-11, 2.99994e-10 
1.39622e+05, 8.21224e-08, 3.55947e-02, 2.54601e-02, 5.82426e-23, 1.96436e-27, 4.06329e-23, 0.00000e+00, 1.02961e-11, 7.60001e-01, 5.74311e-05, 5.99618e-02, 4.78780e-11, 5.20613e-11, 2.99994e-10 
1.42414e+05, 8.29354e-08, 3.52440e-02, 2.52093e-02, 5.59811e-23, 1.90688e-27, 3.90552e-23, 0.00000e+00, 9.99837e-12, 7.60001e-01, 5.74309e-05, 5.99618e-02, 4.78785e-11, 5.20613e-11, 2.99994e-10 
1.45262e+05, 8.37565e-08, 3.48968e-02, 2.49609e-02, 5.38075e-23, 1.85108e-27, 3.75388e-23, 0.00000e+00, 7.25791e-12, 7.60001e-01, 5.74308e-05, 5.99618e-02, 4.78790e-11, 5.20613e-11, 2.99994e-10 
1.46397e+05, 8.40826e-08, 3.47612e-02, 2.48639e-02, 5.29760e-23, 1.82958e-27, 3.69587e-23, 0.00000e+00, 5.08150e-12, 7.60001e-01, 5.74308e-05, 5.99618e-02, 4.78792e-11, 5.20613e-11, 2.99994e-10 
1.47117e+05, 8.42889e-08, 3.46761e-02, 2.48030e-02, 5.24588e-23, 1.81617e-27, 3.65978e-23, 0.00000e+00, 3.93050e-12, 7.60001e-01, 5.74308e-05, 5.99618e-02, 4.78793e-11, 5.20613e-11, 2.99994e-10 
1.47771e+05, 8.44759e-08, 3.45992e-02, 2.47480e-02, 5.19953e-23, 1.80412e-27, 3.62745e-23, 0.00000e+00, 3.38210e-12, 7.60001e-01, 5.74308e-05, 5.99618e-02, 4.78794e-11, 5.20613e-11, 2.99994e-10 
1.48752e+05, 8.47555e-08, 3.44849e-02, 2.46663e-02, 5.13115e-23, 1.78629e-27, 3.57974e-23, 0.00000e+00, 3.07821e-12, 7.60001e-01, 5.74308e-05, 5.99618e-02, 4.78796e-11, 5.20613e-11, 2.99994e-10 
1.50224e+05, 8.51728e-08, 3.43155e-02, 2.45451e-02, 5.03108e-23, 1.76010e-27, 3.50993e-23, 0.00000e+00, 2.99261e-12, 7.60001e-01, 5.74307e-05, 5.99618e-02, 4.78798e-11, 5.20613e-11, 2.99994e-10 
1.52432e+05, 8.57942e-08, 3.40661e-02, 2.43667e-02, 4.88638e-23, 1.72200e-27, 3.40898e-23, 0.00000e+00, 3.01869e-12, 7.60001e-01, 5.74307e-05, 5.99618e-02, 4.78802e-11, 5.20613e-11, 2.99994e-10 
1.55480e+05, 8.66436e-08, 3.37305e-02, 2.41266e-02, 4.69665e-23, 1.67160e-27, 3.27662e-23, 0.00000e+00, 3.01109e-12, 7.60001e-01, 5.74307e-05, 5.99618e-02, 4.78808e-11, 5.20613e-11, 2.99994e-10 
1.58589e+05, 8.75014e-08, 3.33982e-02, 2.38890e-02, 4.51429e-23, 1.62268e-27, 3.14939e-23, 0.00000e+00, 2.92371e-12, 7.60001e-01, 5.74306e-05, 5.99618e-02, 4.78813e-11, 5.20613e-11, 2.99994e-10 
1.61761e+05, 8.83677e-08, 3.30691e-02, 2.36536e-02, 4.33902e-23, 1.57520e-27, 3.02711e-23, 0.00000e+00, 2.80710e-12, 7.60001e-01, 5.74306e-05, 5.99618e-02, 4.78819e-11, 5.20613e-11, 2.99994e-10 
1.64996e+05, 8.92426e-08, 3.27434e-02, 2.34206e-02, 4.17054e-23, 1.52910e-27, 2.90957e-23, 0.00000e+00, 2.70628e-12, 7.60001e-01, 5.74305e-05, 5.99618e-02, 4.78825e-11, 5.20613e-11, 2.99994e-10 
1.68295e+05, 9.01262e-08, 3.24208e-02, 2.31899e-02, 4.00861e-23, 1.48435e-27, 2.79660e-23, 0.00000e+00, 2.62862e-12, 7.60001e-01, 5.74305e-05, 5.99618e-02, 4.78832e-11, 5.20613e-11, 2.99994e-10 
1.71660e+05, 9.10185e-08, 3.21014e-02, 2.29614e-02, 3.85297e-23, 1.44091e-27, 2.68802e-23, 0.00000e+00, 2.56049e-12, 7.60001e-01, 5.74304e-05, 5.99618e-02, 4.78838e-11, 5.20613e-11, 2.99994e-10 
